!16000
g	q	w225.wav	<>	-1	-1	-1
g	r	w226.wav	<agresif>	3195	4873	6848
g	s	w227.wav	<bangsa>	4719	6095	7501
g	t	w228.wav	<konjungtif>	7396	10377	11268
g	u	w229.wav	<gudang>	1408	3366	5177
g	v	w230.wav	<>	-1	-1	-1
g	w	w231.wav	<kalongwewe>	6634	8827	10758
g	x	w232.wav	<>	-1	-1	-1
g	y	w233.wav	<sangyang>	6458	8152	10069
g	z	w234.wav	<>	-1	-1	-1
h	a	w235.wav	<hari>	1236	3675	6333
h	b	w236.wav	<syahbandar>	5734	7109	9453
h	c	w237.wav	<>	-1	-1	-1
h	d	w238.wav	<syahdu>	6586	8287	9898
h	e	w239.wav	<hebat>	1225	3348	4979
h	f	w240.wav	<mahfuz>	4247	5783	8513
h	g	w241.wav	<>	-1	-1	-1
h	h	w242.wav	<>	-1	-1	-1
h	i	w243.wav	<hias>	1093	3147	4202
h	j	w244.wav	<>	-1	-1	-1
h	k	w245.wav	<bahkan>	3885	5191	7495
h	l	w246.wav	<ahli>	2494	3913	6012
h	m	w247.wav	<mahmud>	3834	5338	7067
h	n	w248.wav	<>	-1	-1	-1
h	o	w249.wav	<hoki>	1258	2171	4372
h	p	w250.wav	<>	-1	-1	-1
h	q	w251.wav	<>	-1	-1	-1
h	r	w252.wav	<olahraga>	4865	7481	9922
h	s	w253.wav	<dahsyat>	5372	6712	8166
h	t	w254.wav	<sejahtera>	6704	8708	10453
h	u	w255.wav	<hutang>	1328	2726	3840
h	v	w256.wav	<>	-1	-1	-1
h	w	w257.wav	<bahwa>	5247	6290	7974
h	x	w258.wav	<>	-1	-1	-1
h	y	w259.wav	<wahyu>	4845	7508	10494
h	z	w260.wav	<mahzurat>	4188	6307	8414
i	a	w261.wav	<asia>	5273	7823	12023
i	b	w262.wav	<ibnu>	1094	1901	2721
i	c	w263.wav	<licin>	2111	4576	5914
i	d	w264.wav	<ide>	1172	2600	4984
i	e	w265.wav	<diet>	3270	4779	6711
i	f	w266.wav	<iftitah>	1294	2839	5224
i	g	w267.wav	<iga>	1335	3666	5873
i	h	w268.wav	<ihtiar>	1118	3305	6333
i	i	w269.wav	<tabiin>	7806	9157	10285
i	j	w270.wav	<ijab>	1153	5110	6614
i	k	w271.wav	<ikan>	1197	3421	6446
i	l	w272.wav	<ilang>	1262	3589	5955
i	m	w273.wav	<imam>	1145	4295	6411
i	n	w274.wav	<licin>	6085	8107	11923
i	o	w275.wav	<ion>	1159	3313	5109
i	p	w276.wav	<ipar>	1212	3347	5410
i	q	w277.wav	<iqra>	1060	2976	5635
i	r	w278.wav	<ironi>	1079	3541	4795
i	s	w279.wav	<egois>	8207	9602	13044
i	t	w280.wav	<itu>	1246	2734	5632
i	u	w281.wav	<jenius>	5135	8299	10860
i	v	w282.wav	<rival>	3175	4371	5936
i	w	w283.wav	<jiwa>	2521	4887	6911
i	x	w284.wav	<>	-1	-1	-1
i	y	w285.wav	<iya>	1066	4863	6018
i	z	w286.wav	<izin>	1133	4437	7280
j	a	w287.wav	<ajak>	5295	6435	6994
j	b	w288.wav	<>	-1	-1	-1
j	c	w289.wav	<>	-1	-1	-1
j	d	w290.wav	<>	-1	-1	-1
j	e	w291.wav	<jenius>	1073	3004	4247
j	f	w292.wav	<>	-1	-1	-1
j	g	w293.wav	<>	-1	-1	-1
j	h	w294.wav	<>	-1	-1	-1
j	i	w295.wav	<jiwa>	1430	2922	4206
j	j	w296.wav	<>	-1	-1	-1
j	k	w297.wav	<>	-1	-1	-1
j	l	w298.wav	<anjlok>	4512	7313	8514
j	m	w299.wav	<>	-1	-1	-1
j	n	w300.wav	<>	-1	-1	-1
j	o	w301.wav	<jongjon>	1204	3826	5417
j	p	w302.wav	<>	-1	-1	-1
j	q	w303.wav	<>	-1	-1	-1
j	r	w304.wav	<hijrah>	3496	6475	8180
j	s	w305.wav	<>	-1	-1	-1
j	t	w306.wav	<ijtihad>	4833	7796	11261
j	u	w307.wav	<juni>	1340	3045	4655
j	v	w308.wav	<>	-1	-1	-1
j	w	w309.wav	<tajwid>	3193	4252	5922
j	x	w310.wav	<>	-1	-1	-1
j	y	w311.wav	<>	-1	-1	-1
j	z	w312.wav	<>	-1	-1	-1
k	a	w313.wav	<bhayangkara>	8201	9432	10397
k	b	w314.wav	<akbar>	2294	4488	6268
k	c	w315.wav	<cekcok>	3120	4554	7816
k	d	w316.wav	<takdir>	2531	3625	6676
k	e	w317.wav	<kesini>	1467	2902	3586
k	f	w318.wav	<>	-1	-1	-1
k	g	w319.wav	<>	-1	-1	-1
k	h	w320.wav	<khas>	1314	2894	4602
k	i	w321.wav	<hoki>	4242	6162	9829
k	j	w322.wav	<takjub>	2765	4372	6832
k	k	w323.wav	<>	-1	-1	-1
k	l	w324.wav	<klasik>	1882	3572	4529
k	m	w325.wav	<hikmah>	2463	3651	6509
k	n	w326.wav	<teknik>	2816	4166	6515
k	o	w327.wav	<konjungtif>	1628	2834	3881
k	p	w328.wav	<kokpit>	3019	4115	6933
k	q	w329.wav	<>	-1	-1	-1
k	r	w330.wav	<krisis>	1732	2288	2937
k	s	w331.wav	<fiksi>	3888	6266	8787
k	t	w332.wav	<aktivis>	2756	5911	6661
k	u	w333.wav	<kungfu>	0000	0090	4046
k	v	w334.wav	<>	-1	-1	-1
k	w	w335.wav	<dakwah>	3713	6225	8567
k	x	w336.wav	<>	-1	-1	-1
k	y	w337.wav	<rakyat>	3531	5701	7877
k	z	w338.wav	<>	-1	-1	-1
l	a	w339.wav	<celana>	3118	3967	5182
l	b	w340.wav	<album>	3703	4692	6957
l	c	w341.wav	<>	-1	-1	-1
l	d	w342.wav	<saldo>	7146	8932	10207
l	e	w343.wav	<lezat>	1055	2336	3715
l	f	w344.wav	<alfa>	3034	4549	6681
l	g	w345.wav	<algojo>	2844	4392	5986
l	h	w346.wav	<ilham>	2235	4577	6663
l	i	w347.wav	<ahli>	3865	6710	12093
l	j	w348.wav	<salju>	4912	6813	8585
l	k	w349.wav	<balkon>	3376	4856	6390
l	l	w350.wav	<braille>	9686	10914	11995
l	m	w351.wav	<salman>	5519	6893	8665
l	n	w352.wav	<ulna>	3110	6272	9013
l	o	w353.wav	<blokade>	3193	4688	7342
l	p	w354.wav	<golput>	3324	5284	7569
l	q	w355.wav	<alquran>	2917	4126	5759
l	r	w356.wav	<>	-1	-1	-1
l	s	w357.wav	<palsu>	4036	6101	8780
l	t	w358.wav	<delta>	4120	8375	9490
l	u	w359.wav	<evolusi>	6483	7854	9646
l	v	w360.wav	<galvanis>	4274	6307	9448
l	w	w361.wav	<halwa>	3880	5774	7497
l	x	w362.wav	<>	-1	-1	-1
l	y	w363.wav	<gerilya>	6852	9140	11584
l	z	w364.wav	<kulzum>	4593	6752	8675
m	a	w365.wav	<madya>	1349	2909	4588
m	b	w366.wav	<ambil>	3135	4790	6257
m	c	w367.wav	<camca>	3932	5238	7062
m	d	w368.wav	<dumdum>	4946	7938	9771
m	e	w369.wav	<memang>	1438	2626	4064
m	f	w370.wav	<simfoni>	4671	6787	7854
m	g	w371.wav	<>	-1	-1	-1
m	h	w372.wav	<jamhur>	4050	5798	7042
m	i	w373.wav	<epidermis>	11515	12704	15070
m	j	w374.wav	<jumjumah>	3783	5864	7420
m	k	w375.wav	<amko>	3203	5319	6335
m	l	w376.wav	<imlek>	2752	4709	5717
m	m	w377.wav	<gamma>	5145	6631	7776
m	n	w378.wav	<amnesia>	3124	4748	5867
m	o	w379.wav	<mobil>	1436	2827	4476
m	p	w380.wav	<ampuh>	2824	4467	5731
m	q	w381.wav	<>	-1	-1	-1
m	r	w382.wav	<pamrih>	3906	5702	7313
m	s	w383.wav	<imsak>	3008	4738	6311
m	t	w384.wav	<konsumtif>	7537	10175	11975
m	u	w385.wav	<kamu>	6130	7363	8474
m	v	w386.wav	<triumvirat>	6426	8275	10177
m	w	w387.wav	<>	-1	-1	-1
m	x	w388.wav	<>	-1	-1	-1
m	y	w389.wav	<tamyiz>	4159	5853	6935
m	z	w390.wav	<zamzam>	5401	7421	8849
n	a	w391.wav	<anak>	3540	5241	6441
n	b	w392.wav	<bonbon>	4073	5826	7844
n	c	w393.wav	<ancol>	3302	4891	6075
n	d	w394.wav	<canda>	4028	6729	7617
n	e	w395.wav	<energi>	3071	4910	6381
n	f	w396.wav	<info>	2533	4392	5670
n	g	w397.wav	<elang>	6774	9051	11011
n	h	w398.wav	<menhir>	4175	6954	9487
n	i	w399.wav	<dunia>	3989	5886	7798
n	j	w400.wav	<benjol>	4775	6085	7381
n	k	w401.wav	<bank>	4183	5655	8396
n	l	w402.wav	<inlander>	2205	3810	4762
n	m	w403.wav	<nonmedis>	4574	6351	7119
n	n	w404.wav	<>	-1	-1	-1
n	o	w405.wav	<abnormal>	7419	8697	9903
n	p	w406.wav	<plinplan>	5060	6644	7844
n	q	w407.wav	<>	-1	-1	-1
n	r	w408.wav	<genre>	4394	6234	7442
n	s	w409.wav	<bensin>	4345	5944	7871
n	t	w410.wav	<antar>	2880	4791	5922
n	u	w411.wav	<ibnu>	4009	6088	11428
n	v	w412.wav	<konveksi>	5122	6000	7257
n	w	w413.wav	<tanwin>	3950	6032	7245
n	x	w414.wav	<>	-1	-1	-1
n	y	w415.wav	<denyut>	3932	5927	7598
n	z	w416.wav	<enzim>	3021	4772	7135
o	a	w417.wav	<oasis>	1153	4724	6984
o	b	w418.wav	<obeng>	1053	3376	5291
o	c	w419.wav	<sekoci>	8489	9629	11861
o	d	w420.wav	<odol>	1120	3688	5073
o	e	w421.wav	<doeloe>	3505	4449	5313
o	f	w422.wav	<ofset>	1040	3643	5579
o	g	w423.wav	<ogah>	1277	3668	5023
o	h	w424.wav	<mohon>	3509	5913	7821
o	i	w425.wav	<egois>	5607	7661	9451
o	j	w426.wav	<ojek>	1281	4405	6565
o	k	w427.wav	<okey>	1095	4056	5603
o	l	w428.wav	<oleh>	1277	4494	7163
o	m	w429.wav	<ombak>	1184	2610	4947
o	n	w430.wav	<oncom>	1312	3184	5005
o	o	w431.wav	<kooperatif>	2693	3981	6521
o	p	w432.wav	<opa>	1152	2859	4889
o	q	w433.wav	<>	-1	-1	-1
o	r	w434.wav	<abnormal>	7918	9902	11691
o	s	w435.wav	<boros>	5650	9095	13701
o	t	w436.wav	<otak>	1086	4483	5689
o	u	w437.wav	<soun>	3694	5515	8350
o	v	w438.wav	<novel>	2668	4698	6295
o	w	w439.wav	<cowok>	2040	4196	6416
o	x	w440.wav	<>	-1	-1	-1
o	y	w441.wav	<flamboyan>	7928	10220	12332
o	z	w442.wav	<ozon>	1261	4219	5663
p	a	w443.wav	<bakpao>	5678	6895	8351
p	b	w444.wav	<kopbal>	2972	5181	7131
p	c	w445.wav	<capcai>	3273	5134	6774
p	d	w446.wav	<topdal>	2888	4415	6558
p	e	w447.wav	<pemda>	2018	3160	4145
p	f	w448.wav	<propfan>	3426	5579	7898
p	g	w449.wav	<capgome>	2685	4365	7342
p	h	w450.wav	<tophit>	2772	3571	5142
p	i	w451.wav	<epidermis>	4986	6417	7900
p	j	w452.wav	<capjiki>	2844	4669	7035
p	k	w453.wav	<apkir>	2437	4163	6642
p	l	w454.wav	<plinplan>	1794	3300	4914
p	m	w455.wav	<opmak>	2673	4140	6378
p	n	w456.wav	<hipnotis>	3227	4836	6209
p	o	w457.wav	<pondok>	1741	2773	3534
p	p	w458.wav	<kappa>	3024	4890	6556
p	q	w459.wav	<>	-1	-1	-1
p	r	w460.wav	<profesi>	1638	2749	3537
p	s	w461.wav	<elips>	7614	10788	14166
p	t	w462.wav	<>	-1	-1	-1
p	u	w463.wav	<golput>	6319	8441	9161
p	v	w464.wav	<>	-1	-1	-1
p	w	w465.wav	<>	-1	-1	-1
p	x	w466.wav	<>	-1	-1	-1
p	y	w467.wav	<kopyor>	5310	6706	7783
p	z	w468.wav	<>	-1	-1	-1
q	a	w469.wav	<furqan>	6550	7448	8513
q	b	w470.wav	<>	-1	-1	-1
q	c	w471.wav	<>	-1	-1	-1
q	d	w472.wav	<>	-1	-1	-1
q	e	w473.wav	<>	-1	-1	-1
q	f	w474.wav	<>	-1	-1	-1
q	g	w475.wav	<>	-1	-1	-1
q	h	w476.wav	<>	-1	-1	-1
q	i	w477.wav	<taraqi>	9174	11629	15728
q	j	w478.wav	<>	-1	-1	-1
q	k	w479.wav	<>	-1	-1	-1
q	l	w480.wav	<istiqlal>	7870	9185	10306
q	m	w481.wav	<>	-1	-1	-1
q	n	w482.wav	<>	-1	-1	-1
q	o	w483.wav	<qonaah>	1879	3141	4588
q	p	w484.wav	<>	-1	-1	-1
q	q	w485.wav	<>	-1	-1	-1
q	r	w486.wav	<>	-1	-1	-1
q	s	w487.wav	<>	-1	-1	-1
q	t	w488.wav	<>	-1	-1	-1
q	u	w489.wav	<qurban>	1808	3189	4213
q	v	w490.wav	<>	-1	-1	-1
q	w	w491.wav	<>	-1	-1	-1
q	x	w492.wav	<>	-1	-1	-1
q	y	w493.wav	<>	-1	-1	-1
q	z	w494.wav	<>	-1	-1	-1
r	a	w495.wav	<bhayangkara>	10950	13211	16429
r	b	w496.wav	<barbel>	5556	6877	8418
r	c	w497.wav	<arca>	3397	4800	6106
r	d	w498.wav	<cerdas>	3794	4566	6300
r	e	w499.wav	<genre>	6234	8485	11471
r	f	w500.wav	<parfum>	4628	5303	6763
r	g	w501.wav	<energi>	6380	7748	9972
r	h	w502.wav	<sederhana>	7617	9198	10810
r	i	w503.wav	<euforia>	5470	7434	8690
r	j	w504.wav	<sarjana>	5739	7747	9069
r	k	w505.wav	<anarki>	6577	8941	9823
r	l	w506.wav	<arloji>	3212	4587	6481
r	m	w507.wav	<abnormal>	9995	11514	12548
r	n	w508.wav	<warna>	3995	5449	6180
r	o	w509.wav	<aurora>	4723	6064	7585
r	p	w510.wav	<karpet>	3744	6434	8746
r	q	w511.wav	<furqan>	1239	2517	3795
r	r	w512.wav	<>	-1	-1	-1
r	s	w513.wav	<arsip>	2155	3881	5773
r	t	w514.wav	<arti>	2923	4422	5542
r	u	w515.wav	<frustasi>	3403	4951	6542
r	v	w516.wav	<survei>	4607	5606	7659
r	w	w517.wav	<arwana>	3170	5451	7363
r	x	w518.wav	<>	-1	-1	-1
r	y	w519.wav	<karya>	4158	6142	7367
r	z	w520.wav	<interzona>	6181	7651	9454
s	a	w521.wav	<sabtu>	1222	2877	4254
s	b	w522.wav	<asbak>	3207	5364	6861
s	c	w523.wav	<pasca>	3848	5913	7245
s	d	w524.wav	<kasdu>	3507	5544	7083
s	e	w525.wav	<absen>	4320	6620	8211
s	f	w526.wav	<fosfor>	6034	8958	10329
s	g	w527.wav	<fosgen>	6577	8729	9482
s	h	w528.wav	<disharmoni>	4842	6854	7954
s	i	w529.wav	<asia>	3267	5363	7245
s	j	w530.wav	<disjoki>	5049	7408	8398
s	k	w531.wav	<baskom>	4466	6733	7341
s	l	w532.wav	<asli>	2989	4851	5616
s	m	w533.wav	<asma>	3735	6121	7259
s	n	w534.wav	<bisnis>	3699	5782	6806
s	o	w535.wav	<soun>	1177	3101	4803
s	p	w536.wav	<aspal>	3237	5514	6990
s	q	w537.wav	<>	-1	-1	-1
s	r	w538.wav	<pasrah>	4017	5779	7164
s	s	w539.wav	<massa>	4298	5682	7118
s	t	w540.wav	<istiqlal>	2914	4645	6153
s	u	w541.wav	<survei>	1171	2877	3947
s	v	w542.wav	<>	-1	-1	-1
s	w	w543.wav	<swasembada>	1199	3332	4981
s	x	w544.wav	<>	-1	-1	-1
s	y	w545.wav	<syahdu>	1209	3585	4710
s	z	w546.wav	<>	-1	-1	-1
t	a	w547.wav	<bintang>	6470	8451	10091
t	b	w548.wav	<sepatbor>	6014	8481	9912
t	c	w549.wav	<>	-1	-1	-1
t	d	w550.wav	<>	-1	-1	-1
t	e	w551.wav	<teknik>	1857	2816	4017
t	f	w552.wav	<platform>	3841	5061	6804
t	g	w553.wav	<rontgen>	5207	6957	8245
t	h	w554.wav	<apartheid>	8489	9884	10535
t	i	w555.wav	<drastis>	8224	9953	11294
t	j	w556.wav	<kilowatjam>	9037	10659	13295
t	k	w557.wav	<patka>	3087	4675	6071
t	l	w558.wav	<atlas>	4235	5400	6813
t	m	w559.wav	<atmosfer>	2088	3719	5444
t	n	w560.wav	<etnik>	2483	4194	6557
t	o	w561.wav	<topdal>	1607	2722	3350
t	p	w562.wav	<satpam>	3948	5863	7767
t	q	w563.wav	<>	-1	-1	-1
t	r	w564.wav	<antre>	5040	5903	6635
t	s	w565.wav	<sketsa>	6108	7391	9206
t	t	w566.wav	<watt>	4845	5676	7401
t	u	w567.wav	<avtur>	6424	7935	9145
t	v	w568.wav	<katvanga>	2856	4144	6254
t	w	w569.wav	<fatwa>	4298	5622	7020
t	x	w570.wav	<>	-1	-1	-1
t	y	w571.wav	<satyagraha>	6908	7899	8902
t	z	w572.wav	<hertz>	5073	6910	10314
u	a	w573.wav	<uap>	1503	2756	3633
u	b	w574.wav	<ubi>	1347	4751	5677
u	c	w575.wav	<ucap>	1143	2693	4456
u	d	w576.wav	<gudang>	3031	5118	5787
u	e	w577.wav	<cuek>	3059	4491	5389
u	f	w578.wav	<huruf>	6389	7354	9633
u	g	w579.wav	<bugar>	2884	5498	6646
